ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume
A,2000-08-08,39.69,39.69,38.19,38.81,3659600.0,0.0,1.0,25.62368746614895,25.62368746614895,24.655294137874236,25.055563380227785,3659600.0
A,2000-08-09,38.75,39.88,38.5,39.31,3348000.0,0.0,1.0,25.01785761499305,25.74741062415285,24.856452081993094,25.37940600891295,3348000.0
A,2000-08-10,39.06,39.81,38.69,39.0,2234400.0,0.0,1.0,25.213975496854864,25.698114811310603,24.975133435056698,25.175244351698403,2234400.0
A,2000-08-11,39.75,40.81,38.94,40.63,2454400.0,0.0,1.0,25.662542132878183,26.346876589754935,25.13960731205727,26.230668851794732,2454400.0
A,2000-08-14,42.0,43.56,41.5,43.5,3960000.0,0.0,1.0,27.11441595434986,28.121522832654286,26.791625288226648,28.082787952719496,3960000.0
A,2000-08-15,43.75,44.25,42.75,43.0,3209900.0,0.0,1.0,28.242017480506487,28.564783394569417,27.596485652380622,27.75786860941209,3209900.0
A,2000-08-16,42.75,43.5,42.5,43.5,2247000.0,0.0,1.0,27.59860195353468,28.082787952719496,27.437206620473074,28.082787952719496,2247000.0
A,2000-08-17,43.13,47.25,43.13,46.5,6818600.0,0.0,1.0,27.843247358865785,30.50297792038971,27.843247358865785,30.018803667685113,6818600.0
A,2000-08-18,57.75,58.13,55.06,56.38,12720800.0,0.0,1.0,37.27431178499524,37.51957998375365,35.538071114837024,36.390055384208345,12720800.0
A,2000-08-21,58.25,60.5,57.31,60.5,6134600.0,0.0,1.0,37.598879741893796,39.05119698514291,36.99213387138083,39.05119698514291,6134600.0
A,2000-08-22,60.38,60.5,59.06,60.5,3556200.0,0.0,1.0,38.97374006550296,39.05119698514291,38.12171394946348,39.05119698514291,3556200.0
A,2000-08-23,59.88,60.56,59.31,60.5,2334500.0,0.0,1.0,38.651002900336486,39.08992544496289,38.28308253204671,39.05119698514291,2334500.0
A,2000-08-24,60.38,60.69,59.13,59.75,2168100.0,0.0,1.0,38.979178673361474,39.17930363839529,38.17222316919285,38.572473099260485,2168100.0
A,2000-08-25,59.69,60.06,58.06,58.5,1748300.0,0.0,1.0,38.53103423981738,38.76987630161555,37.478838129733575,37.76286652754761,1748300.0
A,2000-08-28,58.31,58.88,57.25,58.63,2653000.0,0.0,1.0,37.64019635405809,38.00814202241366,36.95594651466002,37.84676234331034,2653000.0
A,2000-08-29,58.63,64.0,58.5,63.0,4298300.0,0.0,1.0,37.849303902190194,41.315972194101526,37.765380833670925,40.67041012856869,4298300.0
A,2000-08-30,63.31,63.94,60.88,61.38,2474800.0,0.0,1.0,40.86727710291517,41.27394879103452,39.29868630588336,39.62144161391459,2474800.0
A,2000-08-31,61.63,62.13,59.75,61.0,2489200.0,0.0,1.0,39.78169985902005,40.1044460853629,38.56817404797092,39.37503961382805,2489200.0
A,2000-09-01,60.69,62.69,60.13,61.88,2244800.0,0.0,1.0,39.17020102804182,40.461029864029356,38.80876895396531,39.93824418545441,2244800.0
A,2000-09-05,61.69,62.5,61.25,61.81,1462800.0,0.0,1.0,39.82557479654109,40.34849124305103,39.54152141819001,39.90304389972775,1462800.0
A,2000-09-06,61.69,62.38,59.81,60.0,1599000.0,0.0,1.0,39.81817483749795,40.26353941259721,38.60471773432894,38.727354356457724,1599000.0
A,2000-09-07,60.0,62.13,59.25,61.88,1518600.0,0.0,1.0,38.72486507962612,40.099597789952846,38.240804266130795,39.93824418545441,1518600.0
A,2000-09-08,60.56,61.06,59.13,59.25,1441900.0,0.0,1.0,39.094296393215906,39.417069646132155,38.17116488987544,38.24863047057534,1441900.0
A,2000-09-11,59.0,59.0,56.0,56.75,2130800.0,0.0,1.0,38.08168497448146,38.08168497448146,36.14532811137224,36.62941732714954,2130800.0
A,2000-09-12,55.81,57.88,55.0,55.0,2024500.0,0.0,1.0,36.02587066805965,37.362074794253594,35.50300818389681,35.50300818389681,2024500.0
A,2000-09-13,56.75,56.75,53.56,55.0,2520200.0,0.0,1.0,36.63264935338444,36.63264935338444,34.57347487871842,35.50300818389681,2520200.0
A,2000-09-14,55.63,57.25,55.56,55.75,2553000.0,0.0,1.0,35.91130750530605,36.95707989715569,35.866119809361926,35.98877212692454,2553000.0
A,2000-09-15,55.69,58.81,55.63,57.0,2698700.0,0.0,1.0,35.94578331481924,37.95962500887986,35.90705558993346,36.791338641492125,2698700.0
A,2000-09-18,57.13,57.69,52.5,54.0,3383900.0,0.0,1.0,36.875640718378875,37.23710332650582,33.88711951190077,34.855322926526505,3383900.0
A,2000-09-19,53.56,54.0,52.0,53.88,2287600.0,0.0,1.0,34.57133214322599,34.855338605941064,33.56440013905436,34.77788229792787,2287600.0
A,2000-09-20,53.56,53.88,51.75,52.5,1407800.0,0.0,1.0,34.575107196730116,34.78167990589654,33.40668031050753,33.89083509761634,1407800.0
A,2000-09-21,52.63,52.63,47.0,48.0,2095700.0,0.0,1.0,33.971888155537656,33.971888155537656,30.337806257082836,30.983291496595236,2095700.0
A,2000-09-22,48.06,50.0,47.88,50.0,2464400.0,0.0,1.0,31.02624992529605,32.27866201133588,30.91004674205524,32.27866201133588,2464400.0
A,2000-09-25,50.25,51.94,48.19,48.31,1708500.0,0.0,1.0,32.43985760668479,33.53086973315836,31.10998483713711,31.18745315380979,1708500.0
A,2000-09-26,48.5,49.31,45.13,45.19,2181800.0,0.0,1.0,31.30332822583231,31.826126078676108,29.12823098622293,29.166956753100248,2181800.0
A,2000-09-27,46.19,46.75,44.38,46.0,2801700.0,0.0,1.0,29.817614138943647,30.17911801246191,28.64918197632213,29.694961038999953,2801700.0
A,2000-09-28,46.06,48.44,46.06,47.95,3021900.0,0.0,1.0,29.73500200635499,31.27146107659217,29.73500200635499,30.955131268013933,3021900.0
A,2000-09-29,48.31,49.75,47.81,48.94,2630500.0,0.0,1.0,31.182097589291626,32.11155775341044,30.85936836563926,31.588736411093606,2630500.0
A,2000-10-02,49.13,51.38,49.13,50.56,2151800.0,0.0,1.0,31.71460528089366,33.16703479202761,31.71460528089366,32.637704925747684,2151800.0
A,2000-10-03,51.0,55.5,50.31,53.13,3974300.0,0.0,1.0,32.92353230609763,35.82854986251801,32.47809628077984,34.29857394946994,3974300.0
A,2000-10-04,52.88,58.63,52.5,57.88,3956500.0,0.0,1.0,34.13407953233501,37.84570883095313,33.88878924825242,37.361583270263814,3956500.0
A,2000-10-05,57.94,57.94,54.63,55.13,2860400.0,0.0,1.0,37.4007838206819,37.4007838206819,35.264149467101355,35.58690390117697,2860400.0
A,2000-10-06,55.81,55.94,51.19,52.19,1997000.0,0.0,1.0,36.023246689189975,36.10715677823485,33.041211216979654,33.686673440401805,1997000.0
A,2000-10-09,52.13,52.13,50.13,50.69,1546200.0,0.0,1.0,33.651756479129226,33.651756479129226,32.360685829632615,32.72218561149166,1546200.0
A,2000-10-10,51.63,52.94,48.38,49.56,2210600.0,0.0,1.0,33.326164557674005,34.17174417360569,31.228352533416004,31.99001966837737,2210600.0
A,2000-10-11,48.0,48.31,44.81,45.81,3954100.0,0.0,1.0,30.9891605160753,31.189298844408288,28.929672556777795,29.575280067529366,3954100.0
A,2000-10-12,46.81,47.13,43.31,44.75,2987600.0,0.0,1.0,30.21504899695435,30.421603486999754,27.955859262082736,28.885354467287055,2987600.0
A,2000-10-13,43.5,45.06,42.81,44.38,3630500.0,0.0,1.0,28.07797825166841,29.084912644142037,27.632603424228154,28.645992524345843,3630500.0
A,2000-10-16,44.88,48.69,44.56,46.44,2973700.0,0.0,1.0,28.96959866532327,31.428916199077317,28.763041812094585,29.976563324813114,2973700.0
A,2000-10-17,46.56,46.63,42.63,43.31,2062400.0,0.0,1.0,30.053901546669646,30.09908567700184,27.517135372305134,27.95606692410357,2062400.0
A,2000-10-18,40.56,42.44,39.25,40.88,4032800.0,0.0,1.0,26.179589099045796,27.393041453735293,25.334045171044068,26.386134180695073,4032800.0
A,2000-10-19,42.5,44.94,42.31,43.75,3290300.0,0.0,1.0,27.430878661061985,29.005733812426485,27.308246497636063,28.23766920991675,3290300.0
A,2000-10-20,43.75,47.69,43.69,46.56,3328800.0,0.0,1.0,28.240177683886685,30.783407399875564,28.20144829734878,30.05400395341175,3328800.0
A,2000-10-23,46.56,51.88,45.5,51.06,3601700.0,0.0,1.0,30.056593304629736,33.49089477328588,29.372315192453886,32.96154755443287,3601700.0
A,2000-10-24,51.06,51.25,47.5,48.06,2586600.0,0.0,1.0,32.962206735813496,33.08486281258209,30.664019192149254,31.025531839467227,2586600.0
A,2000-10-25,44.88,45.31,42.25,42.63,3768600.0,0.0,1.0,28.97144402578079,29.24902247789946,27.27369674886895,27.51899863678777,3768600.0
A,2000-10-26,42.63,44.56,42.0,44.0,4563000.0,0.0,1.0,27.51533054657216,28.761039858204445,27.1087000458839,28.399590524259324,4563000.0
A,2000-10-27,45.88,47.25,44.94,45.75,3238300.0,0.0,1.0,29.616958744640016,30.501336109072376,29.01015967707328,29.533039724657378,3238300.0
A,2000-10-30,44.81,46.0,43.75,45.5,1945300.0,0.0,1.0,28.925710241015526,29.6938779532853,28.241460009918082,29.371118410314804,1945300.0
A,2000-10-31,45.63,47.63,45.63,46.31,2799000.0,0.0,1.0,29.453157651062966,30.74411349814002,29.453157651062966,29.892082639069166,2799000.0
A,2000-11-01,46.0,47.31,45.56,46.81,2430700.0,0.0,1.0,29.69306905184147,30.538676018317826,29.409048391345596,30.21592526775433,2430700.0
A,2000-11-02,47.13,48.69,46.88,48.13,2455500.0,0.0,1.0,30.428597318238733,31.435781952578903,30.26718952427396,31.074228494097817,2455500.0
A,2000-11-03,47.63,47.69,45.81,46.81,1700100.0,0.0,1.0,30.745236498678462,30.78396658874608,29.570423766627343,30.21592526775433,1700100.0
A,2000-11-06,46.94,46.94,45.88,46.38,1692300.0,0.0,1.0,30.29575508349112,30.29575508349112,29.611615748414415,29.934322981941165,1692300.0
A,2000-11-07,45.63,46.31,45.56,45.94,1567600.0,0.0,1.0,29.45262615072527,29.891543218060207,29.407443511440793,29.652720696127957,1567600.0
A,2000-11-08,45.94,47.25,43.94,44.38,1707000.0,0.0,1.0,29.652926916819464,30.49849361819155,28.361985388007124,28.645992524345843,1707000.0
A,2000-11-09,44.63,44.63,41.56,43.56,2837900.0,0.0,1.0,28.808673440813838,28.808673440813838,26.826987860188733,28.11798823844613,2837900.0
A,2000-11-10,42.0,42.75,39.31,39.44,3548000.0,0.0,1.0,27.109218021690833,27.593311200649598,25.37293715315873,25.456846637511582,3548000.0
A,2000-11-13,39.19,40.75,38.06,39.31,4275600.0,0.0,1.0,25.30193135307297,26.309101878992692,24.572378343913176,25.37940600891295,4275600.0
A,2000-11-14,40.38,43.06,40.25,42.63,2827700.0,0.0,1.0,26.06655324779475,27.79657708890644,25.982634180875152,27.51899863678777,2827700.0
A,2000-11-15,42.75,44.13,42.25,43.38,1723800.0,0.0,1.0,27.59169284608584,28.482372053748968,27.268982988236885,27.99830726697553,1723800.0
A,2000-11-16,42.94,43.69,41.25,41.63,1984200.0,0.0,1.0,27.724154383293055,28.208390894412517,26.63300811157053,26.878354610537727,1984200.0
A,2000-11-17,44.0,47.5,43.81,47.38,5628100.0,0.0,1.0,28.400345346764553,30.659463726620825,28.27770749185807,30.582008239311467,5628100.0
A,2000-11-20,46.88,46.94,43.81,44.63,2962100.0,0.0,1.0,30.267032737734514,30.30577040762069,28.284955295225025,28.814370117002802,2962100.0
A,2000-11-21,48.63,50.5,46.31,48.63,7225100.0,0.0,1.0,31.3910298289004,32.598128857895745,29.893452423943604,31.3910298289004,7225100.0
A,2000-11-22,48.63,49.0,45.5,48.0,2624100.0,0.0,1.0,31.389947197488052,31.62877673610764,29.369578397814234,30.983291496595236,2624100.0
A,2000-11-24,48.88,51.5,48.69,50.94,1249300.0,0.0,1.0,31.554282421177398,33.24561261642054,31.431628704728464,32.88410692583422,1249300.0
A,2000-11-27,50.94,51.94,50.0,50.5,2142700.0,0.0,1.0,32.879464670330464,33.52491941454583,32.27273721076803,32.59546458287571,2142700.0
A,2000-11-28,50.5,52.75,50.44,50.69,2532300.0,0.0,1.0,32.599533899789485,34.051988380473176,32.56080178030459,32.72218561149166,2532300.0
A,2000-11-29,51.63,54.0,51.06,53.88,3136700.0,0.0,1.0,33.32557652268032,34.855338605941064,32.95765905961761,34.77788229792787,3136700.0
A,2000-11-30,53.0,53.19,50.63,52.19,3549800.0,0.0,1.0,34.20949784137375,34.33213566382395,32.67975237186326,33.686673440401805,3549800.0
A,2000-12-01,52.94,54.69,52.75,53.0,2595600.0,0.0,1.0,34.17594412887551,35.30567405380056,34.05328773702651,34.21467772630152,2595600.0
A,2000-12-04,52.06,53.06,50.5,51.0,2070900.0,0.0,1.0,33.60351242027176,34.248989032263154,32.59656890556519,32.919307211560884,2070900.0
A,2000-12-05,52.75,55.69,52.56,55.06,3914400.0,0.0,1.0,34.05397493256546,35.95195950700608,33.931316065509776,35.5452485267688,3914400.0
A,2000-12-06,55.25,56.94,52.0,52.0,3123700.0,0.0,1.0,35.66492949823941,36.75585675347967,33.566992468931204,33.566992468931204,3123700.0
A,2000-12-07,52.5,54.88,51.38,54.0,2188800.0,0.0,1.0,33.88711951190077,35.423335596440275,33.16419429564689,34.855322926526505,2188800.0
A,2000-12-08,56.38,59.88,56.13,59.44,3154500.0,0.0,1.0,36.39309217871046,38.652329898211825,36.23171805588894,38.368311442045936,3154500.0
A,2000-12-11,58.63,59.31,57.0,57.75,2275600.0,0.0,1.0,37.845134623903,38.28406847251726,36.79298436913646,37.27710258451984,2275600.0
A,2000-12-12,58.38,58.69,57.0,57.25,1526600.0,0.0,1.0,37.68264307810706,37.88273933288974,36.79189200842929,36.95325995583469,1526600.0
A,2000-12-13,59.13,59.38,57.81,58.19,2929600.0,0.0,1.0,38.16542737554206,38.326789743948716,37.31343407035492,37.55870487033303,2929600.0
A,2000-12-14,58.25,59.63,58.06,59.25,3037800.0,0.0,1.0,37.603083964742844,38.49393814279169,37.48043012863467,38.24863047057534,3037800.0
A,2000-12-15,59.25,59.69,54.5,56.88,4328300.0,0.0,1.0,38.24364376343073,38.52764719391021,35.17769763893629,36.7138980128935,4328300.0
A,2000-12-18,56.88,58.25,56.31,57.0,2434500.0,0.0,1.0,36.71388319172056,37.59816624327923,36.34596980530564,36.791338641492125,2434500.0
A,2000-12-19,57.0,59.88,56.81,57.06,2345200.0,0.0,1.0,36.79484756587371,38.653955653412595,36.67219807398747,36.8335789843641,2345200.0
A,2000-12-20,54.63,54.69,50.56,52.5,3361000.0,0.0,1.0,35.265834693005345,35.30456707597405,32.638488048294896,33.89083509761634,3361000.0
A,2000-12-21,52.5,53.84,49.88,51.38,2878200.0,0.0,1.0,33.8886674505934,34.75363534361807,32.19746157020188,33.16570921164741,2878200.0
A,2000-12-22,51.13,55.75,51.06,54.69,1830300.0,0.0,1.0,33.00109751159746,35.98300775027495,32.95591705343568,35.298846526682276,1830300.0
A,2000-12-26,54.75,55.19,53.0,53.5,1129500.0,0.0,1.0,35.338290585174065,35.62228780631519,34.20875618290823,34.53148029784133,1129500.0
A,2000-12-27,53.56,56.0,53.56,55.94,2681300.0,0.0,1.0,34.57219785395146,36.14718222220466,34.57219785395146,36.10845309839515,2681300.0
A,2000-12-28,55.63,56.38,54.38,55.31,1261300.0,0.0,1.0,35.91375625132935,36.397943150277705,35.106778086415424,35.70716984111139,1261300.0
A,2000-12-29,55.38,56.44,53.63,54.75,1480200.0,0.0,1.0,35.74775143079294,36.43198069255965,34.61812764957431,35.34108686955423,1480200.0
A,2001-01-02,53.88,53.88,49.06,50.88,1617800.0,0.0,1.0,34.778297395636905,34.778297395636905,31.667098556606284,32.84186658296225,1617800.0
A,2001-01-03,49.13,56.5,47.56,56.13,3220800.0,0.0,1.0,31.715756002361093,36.47344217653983,30.702246193207685,36.23458954635718,3220800.0
A,2001-01-04,56.88,59.69,55.31,58.25,3146200.0,0.0,1.0,36.716596802182,38.53047930946279,35.7031464333454,37.60094521320502,3146200.0
A,2001-01-05,57.25,58.25,53.5,55.06,2344100.0,0.0,1.0,36.95905336283171,37.60462634733532,34.53815467094317,35.5452485267688,2344100.0
A,2001-01-08,54.25,55.75,52.31,53.25,1626100.0,0.0,1.0,35.02216897567964,35.990523878233,33.76976330171064,34.376599040644074,1626100.0
A,2001-01-09,53.5,54.94,51.81,53.0,1769800.0,0.0,1.0,34.537457704851526,35.46706404307557,33.446461377352485,34.21467772630152,1769800.0
A,2001-01-10,52.5,55.56,52.38,55.31,1721000.0,0.0,1.0,33.89308292638488,35.86856547409417,33.815613022553144,35.70716984111139,1721000.0
A,2001-01-11,55.88,57.69,53.69,57.56,2515800.0,0.0,1.0,36.07291034984699,37.241342127463724,34.6591724531726,37.157421613049266,2515800.0
A,2001-01-12,57.56,58.0,55.69,56.13,1823500.0,0.0,1.0,37.15772268463066,37.44176365025327,35.95054858073456,36.23458954635718,1823500.0
A,2001-01-16,56.25,58.25,55.31,58.19,1860500.0,0.0,1.0,36.30653289149739,37.59743183875063,35.69981038628837,37.55870487033303,1860500.0
A,2001-01-17,58.94,63.19,58.94,61.94,5996500.0,0.0,1.0,38.04407100580493,40.78732349604367,38.04407100580493,39.98048452832639,5996500.0
A,2001-01-18,61.94,68.0,60.38,67.56,4991800.0,0.0,1.0,39.98517998384697,43.897194686819404,38.97812669397288,43.61315401531646,4991800.0
A,2001-01-19,67.5,67.5,64.56,65.56,4424300.0,0.0,1.0,43.57001809470509,43.57001809470509,41.672301751024605,42.31778350057579,4424300.0
A,2001-01-22,65.63,65.63,61.38,62.75,2018900.0,0.0,1.0,42.367683201237604,42.367683201237604,39.62408037318245,40.50848881422611,2018900.0
A,2001-01-23,62.69,64.0,61.5,62.75,2194500.0,0.0,1.0,40.46975559783004,41.31543082247763,39.701546805974594,40.50848881422611,2194500.0
A,2001-01-24,63.0,63.38,58.0,58.0,3779600.0,0.0,1.0,40.66652595910918,40.911816115687934,37.439023898862416,37.439023898862416,3779600.0
A,2001-01-25,56.69,57.38,54.0,55.25,3064600.0,0.0,1.0,36.59447698199438,37.03988515129367,34.85803064081314,35.66492949823937,3064600.0
A,2001-01-26,54.31,55.69,52.69,54.63,2668000.0,0.0,1.0,35.06350471157634,35.954457326232486,34.01760381611042,35.2701024193227,2668000.0
A,2001-01-29,55.5,56.5,54.0,54.42,2182600.0,0.0,1.0,35.82706038429413,36.47259300383096,34.85876145498888,35.12988515519435,2182600.0
A,2001-01-30,55.35,55.35,54.5,54.75,1709200.0,0.0,1.0,35.72838645168633,35.72838645168633,35.17971204366586,35.34108686955423,1709200.0
A,2001-01-31,55.0,55.75,53.3,54.55,1828000.0,0.0,1.0,35.50486015126686,35.98901733514778,34.407437201136794,35.214365840938314,1828000.0
A,2001-02-01,53.4,54.05,52.25,53.8,2496800.0,0.0,1.0,34.47039667933875,34.88998015951797,33.72805667594475,34.72860189791058,2496800.0
A,2001-02-02,53.87,54.74,52.0,52.2,2160900.0,0.0,1.0,34.77165414009316,35.333216031718955,33.56461880981705,33.69371349754712,2160900.0
A,2001-02-05,53.6,53.94,48.0,49.2,2645900.0,0.0,1.0,34.59781709647091,34.81728086163509,30.983119787884398,31.75769778258151,2645900.0
A,2001-02-06,49.4,52.5,49.4,50.97,2320000.0,0.0,1.0,31.88484284446083,33.885713549275174,31.88484284446083,32.89818704012487,2320000.0
A,2001-02-07,50.4,51.1,49.15,50.14,1269300.0,0.0,1.0,32.53096114744363,32.982780052269234,31.724141674540757,32.36314269707983,1269300.0
A,2001-02-08,50.25,54.74,50.25,54.21,2953600.0,0.0,1.0,32.439683351577415,35.33827396348951,32.439683351577415,34.99612406943307,2953600.0
A,2001-02-09,54.22,54.72,52.02,52.5,1748000.0,0.0,1.0,35.00116340938586,35.3239332674584,33.580976033866705,33.89083509761634,1748000.0
A,2001-02-12,52.3,52.99,50.35,51.12,2156200.0,0.0,1.0,33.75840985994409,34.203788498631695,32.49973109843566,32.9967478401595,2156200.0
A,2001-02-13,51.0,51.6,47.36,47.37,3140000.0,0.0,1.0,32.91795181107184,33.305221832378564,30.568513681811023,30.574968182166135,3140000.0
A,2001-02-14,48.25,49.0,47.77,48.0,3077500.0,0.0,1.0,31.144662806473338,31.62877673610764,30.834829891507386,30.983291496595236,3077500.0
A,2001-02-15,49.7,55.0,49.59,53.85,2828900.0,0.0,1.0,32.08469765137918,35.506204644383395,32.01368524209041,34.763802183637196,2828900.0
A,2001-02-16,50.0,50.5,48.65,50.0,3580200.0,0.0,1.0,32.27866201133588,32.60144863144924,31.407138137029808,32.27866201133588,3580200.0
A,2001-02-20,49.2,49.45,43.0,44.0,4540600.0,0.0,1.0,31.75590576803543,31.917267077832356,27.754145285071612,28.399590524259324,4540600.0
A,2001-02-21,42.0,42.25,39.2,40.2,6697900.0,0.0,1.0,27.11157529310336,27.272953717467068,25.304136940229803,25.949650637684645,6697900.0
A,2001-02-22,39.95,40.6,38.5,39.07,4806900.0,0.0,1.0,25.785475135604973,26.205013529550982,24.849581795263862,25.217484694570366,4806900.0
A,2001-02-23,39.08,39.37,35.55,38.3,3868800.0,0.0,1.0,25.22821205057563,25.415422426590652,22.949409887358335,24.724680694397307,3868800.0
A,2001-02-26,37.69,38.75,37.3,38.3,2662500.0,0.0,1.0,24.330893351745026,25.015179553730956,24.07912767365586,24.724680694397307,2662500.0
A,2001-02-27,37.75,39.66,36.89,38.15,2608300.0,0.0,1.0,24.36791680241656,25.600836566459357,23.81278015473237,24.626119894362695,2608300.0
A,2001-02-28,38.4,38.8,35.8,36.0,2525900.0,0.0,1.0,24.788510545848286,25.046724197367535,23.11012181097314,23.23922863673277,2525900.0
A,2001-03-01,35.9,39.0,34.4,38.31,3641500.0,0.0,1.0,23.175901200218764,25.177162863747405,22.207548782382325,24.731720751542646,3641500.0
A,2001-03-02,36.45,40.24,36.44,38.03,2455000.0,0.0,1.0,23.52877620923219,25.975252528381436,23.52232112659591,24.548679265764065,2455000.0
A,2001-03-05,38.04,39.23,37.1,38.05,1454100.0,0.0,1.0,24.556303989941714,25.32449541339152,23.9494973193175,24.56275938005474,1454100.0
A,2001-03-06,39.1,41.32,39.1,40.6,2673600.0,0.0,1.0,25.24177809373442,26.674942988058984,25.24177809373442,26.210132752061828,2673600.0
A,2001-03-07,42.3,42.38,40.6,40.96,1957600.0,0.0,1.0,27.307515409701676,27.359160828916245,26.210050251392154,26.4424546378577,1957600.0
A,2001-03-08,40.97,41.22,39.6,40.0,2030200.0,0.0,1.0,26.449135652088618,26.6105289621453,25.56470031297802,25.8229296090687,2030200.0
A,2001-03-09,39.1,39.47,36.65,37.05,2017700.0,0.0,1.0,25.238310342697993,25.47713834338337,23.656881689511035,23.915074122684413,2017700.0
A,2001-03-12,36.0,36.6,35.0,35.01,2435000.0,0.0,1.0,23.237617929571005,23.62491156173052,22.592128542638477,22.5985834365078,2435000.0
A,2001-03-13,35.6,36.88,35.15,36.58,1895400.0,0.0,1.0,22.979762692441078,23.8060013510457,22.68928816402539,23.61235166543524,1895400.0
A,2001-03-14,35.2,36.69,34.94,35.3,2636100.0,0.0,1.0,22.72410785484406,23.686009011199673,22.556259330916234,22.788664979431683,2636100.0
A,2001-03-15,35.5,36.57,34.53,34.85,2061700.0,0.0,1.0,22.91250736201258,23.603109696585918,22.286447301698434,22.492982579327844,2061700.0
A,2001-03-16,34.4,35.75,33.96,34.75,2965600.0,0.0,1.0,22.203712202494494,23.07507881509239,21.91971123246259,22.429622065019874,2965600.0
A,2001-03-19,34.6,37.55,33.61,36.99,1720700.0,0.0,1.0,22.33694605998213,24.241396663362107,21.69782534901732,23.879873836957774,1720700.0
A,2001-03-20,36.25,36.25,34.3,34.3,3020900.0,0.0,1.0,23.39972346719313,23.39972346719313,22.14097972206136,22.14097972206136,3020900.0
A,2001-03-21,33.02,33.74,29.6,31.6,6207200.0,0.0,1.0,21.311531774102814,21.776229014483008,19.10421988229689,20.395045550019653,6207200.0
A,2001-03-22,31.9,34.98,31.84,34.8,3294000.0,0.0,1.0,20.592753821517647,22.581019707733144,20.554021369188774,22.464822350746523,3294000.0
A,2001-03-23,34.8,39.5,34.79,37.83,3630000.0,0.0,1.0,22.46587752188091,25.50006212972115,22.459421809949337,24.42195823714813,3630000.0
A,2001-03-26,37.12,37.64,36.14,37.07,2086500.0,0.0,1.0,23.961429869881687,24.297096452110637,23.328827464911754,23.92915423697506,2086500.0
A,2001-03-27,37.0,37.03,35.74,36.93,1927600.0,0.0,1.0,23.882817202306363,23.902181648686614,23.069510454335934,23.837633494085786,1927600.0
A,2001-03-28,35.1,35.22,32.5,32.7,3046400.0,0.0,1.0,22.655162244391352,22.732615790526022,20.977002078140142,21.106091321697928,3046400.0
A,2001-03-29,32.0,33.18,30.0,30.0,6253600.0,0.0,1.0,20.658343687254963,21.42012011072249,19.367197206801528,19.367197206801528,6253600.0
A,2001-03-30,30.6,31.83,30.2,30.73,3849100.0,0.0,1.0,19.754954757158526,20.549026467985485,19.49672005445057,19.83888103553861,3849100.0
A,2001-04-02,32.25,32.57,30.3,30.85,2512500.0,0.0,1.0,20.820141772072144,21.026729225314412,19.561249478877087,19.916321664137232,2512500.0
A,2001-04-03,30.1,30.5,28.0,29.5,3635800.0,0.0,1.0,19.43067704411197,19.68889202144236,18.075048413127412,19.043354578116382,3635800.0
A,2001-04-04,28.71,29.4,27.76,28.09,2052600.0,0.0,1.0,18.535465457274828,18.980936413928244,17.922135879273746,18.135187206368858,2052600.0
A,2001-04-05,28.75,31.2,28.71,30.62,2396600.0,0.0,1.0,18.561195732934443,20.14293241278451,18.53537146061036,19.76848046408531,2396600.0
A,2001-04-06,26.0,27.9,25.0,27.8,5268200.0,0.0,1.0,16.783192347106795,18.00965640324152,16.13768494914115,17.945105663444956,5268200.0
A,2001-04-09,27.52,28.26,27.03,27.6,2070200.0,0.0,1.0,17.766737143133874,18.244476441314074,17.45039625650104,17.81838463482903,2070200.0
A,2001-04-10,28.2,30.48,27.86,29.85,2123700.0,0.0,1.0,18.203535901870247,19.675311145000183,17.984060646315783,19.268636406766912,2123700.0
A,2001-04-11,31.25,32.6,31.0,31.68,2382700.0,0.0,1.0,20.173774865039338,21.045281939209037,20.012384666119022,20.45136600718228,2382700.0
A,2001-04-12,31.0,34.5,30.01,33.96,2387400.0,0.0,1.0,20.011922157457022,22.271332723621526,19.372831740170493,21.922737950556147,2387400.0
A,2001-04-16,33.2,33.55,32.32,33.32,1555000.0,0.0,1.0,21.42991704748477,21.655834847684158,20.861895149840596,21.507374578981704,1555000.0
A,2001-04-17,32.25,33.97,31.77,33.33,1290100.0,0.0,1.0,20.81727788824174,21.927532708947965,20.50743933362605,21.514414636127043,1290100.0
A,2001-04-18,34.5,38.88,34.2,37.99,3571800.0,0.0,1.0,22.26791015485141,25.09496657451081,22.07427615350488,24.52051903718276,3571800.0
A,2001-04-19,37.39,40.5,37.39,38.99,2779900.0,0.0,1.0,24.135397757715786,26.142915463693218,24.135397757715786,25.16820429455305,2779900.0
A,2001-04-20,38.98,41.0,38.51,40.4,2551700.0,0.0,1.0,25.159825929514753,26.46364451282978,24.85646219973353,26.076371666300563,2551700.0
A,2001-04-23,39.5,40.0,38.22,40.0,2052900.0,0.0,1.0,25.500142988955343,25.8229296090687,24.673809241465147,25.8229296090687,2052900.0
A,2001-04-24,38.9,39.25,36.5,37.22,1933000.0,0.0,1.0,25.112254565816134,25.33820030098415,23.562912381806914,24.02771503700968,1933000.0
A,2001-04-25,37.0,39.0,36.53,38.83,1668300.0,0.0,1.0,23.881440308596588,25.17232897392613,23.578081472244143,25.06260343737312,1668300.0
A,2001-04-26,38.25,40.97,38.0,38.01,2125200.0,0.0,1.0,24.68951374753637,26.445212502916736,24.52814437663744,24.534599151473397,2125200.0
